gmail_x,gapps,facebook_x,chrome_x,browser provider,chrome_y,UCMobile.intl,gms.persistent,inputmethod.latin,facebook_y,google,UCMobile.x86
0.7703944325723334,0.0036483187044873966,0.09211440825577577,0.6890682594184416,0.15922854214847654,0.5464273010874507,0.4429364425821012,0.6183180723747654,0.4646273290740237,0.5301386252360197,0.5577320689849616,0.7093841997263195
0.45689069541766425,0.38315140603243125,0.6423415113762595,0.6972409401306666,0.6887019649425414,0.39562271238048413,0.4227466433417673,0.16016630436461182,0.6071624682590084,0.05879859781654917,0.14214783151609334,0.5361556274557545
0.45502745912990605,0.9385418372834997,0.5644455250463772,0.7469966006647349,0.7750764273733994,0.3845881089914081,0.8543199050511359,0.49416218488109065,0.47767609698122204,0.8140789661197567,0.5216373656414193,0.9744955178897217
0.47991725710994615,0.5302498337862988,0.41922166955181484,0.6818013611428293,0.13469227802453704,0.4236296628591878,0.4300475180279464,0.9239142766080335,0.23769078773404967,0.7671651113038762,0.45940889407280194,0.8712228578707543
0.49548899068619423,0.8846618524054715,0.6754845473284422,0.7079378952942256,0.5749410712914935,0.6662326219879832,0.7919800821172669,0.8599558016967686,0.6854867664681716,0.31829074821810477,0.36328914082119523,0.7397535255591118
0.6115688616825281,0.8460579714221403,0.41049078418189605,0.4088453772962147,0.16226331039430753,0.29999473884903066,0.6602743703263358,0.963219163097451,0.5632105677669675,0.3328581622127271,0.9668747820629383,0.8059889179739875
0.4104957046015619,0.8043375016020713,0.6295589520473702,0.7868667848387383,0.04244064474075554,0.5517003410667926,0.7953343080607553,0.6840829514834456,0.314371690070383,0.7393334147073813,0.3570382165308158,0.22024555425870906
0.49316099808896335,0.13593193391561464,0.43376764465327744,0.2490149606022275,0.41232152092573876,0.2626343600872228,0.47625891631659384,0.44025565770234265,0.3867670298657506,0.5311587164269781,0.3763900768002655,0.21510597267693976
0.27416007680318916,0.14559607144436493,0.26242094796041493,0.6154187353582606,0.17018281501552446,0.33704113696186283,0.574267598391787,0.18544216637130878,0.4722351679138972,0.15339935297216267,0.7803371970857724,0.38021293866430456
0.5262623660584249,0.24017288930850655,0.6809107057510364,0.7112243692355419,0.4693949552680602,0.558570912113191,0.6341465406775137,0.7300261985414429,0.8150552493889334,0.17666321878955155,0.1700479887415477,0.6952344215233811
0.34460193243136816,0.06094091057240897,0.34916637975086623,0.3932952288407522,0.9310203623080403,0.4919860634297607,0.5681686703257708,0.7845984560525505,0.6135130278322595,0.23821503877377243,0.16116796949595047,0.09229764744880853
0.07386392511189144,0.49624017831575107,0.3062022896029879,0.4765604070911694,0.3559649465250958,0.720402540580251,0.656746355762059,0.43866811148866336,0.43285108302222486,0.04428323083310043,0.6139504911306453,0.4410743394712911
0.3793759753377009,0.957916120799135,0.5699028370139978,0.5241546327009847,0.3279906647804367,0.55667895862091,0.33972518164409415,0.9412760038245873,0.11476089243646831,0.9266728261680709,0.7504783530666048,0.3809133745671801
0.5837584764450536,0.6787099284597196,0.8234245977744177,0.8136847175667064,0.7998965451973918,0.5263141377899889,0.5194689073578058,0.18366820396610828,0.2842050048568855,0.7729716421188478,0.40793032540129287,0.37504045969290567
0.32090956495592227,0.7490291910291023,0.433142165735885,0.049348215433801024,0.7910986286095838,0.1243679586082243,0.41134450554046453,0.1883754275147862,0.3076535322889894,0.10298439703997664,0.9105222822488457,0.6179881279175348
0.40817105472691495,0.21861407722747572,0.6636756604764624,0.49143129661288837,0.14800213086569042,0.43276183431364385,0.2807085884222791,0.6274387517039695,0.4757778810580938,0.014175982724612346,0.8101935687546089,0.8711790559016279
0.1882725393746925,0.7115891860264547,0.3399148145974835,0.2186982581586212,0.5261200526896959,0.10606327918411235,0.3974117231602958,0.31213106939871016,0.263811157518406,0.682839677142223,0.31254660238208287,0.30609236301598214
0.5667299982195473,0.09805865293780325,0.5874157180413103,0.2945454861169716,0.4165316287209799,0.23182604111985963,0.19096447853290316,0.5323364417668505,0.5607231973679443,0.21192291341442893,0.85076410363383,0.8894276678126939
0.2875279658024869,0.8481764722190901,0.29014000650624405,0.3309979716661311,0.719300706438786,0.3962581118864677,0.5157994576151036,0.7128689145083356,0.6966690667011735,0.2530610491698192,0.5647599287986733,0.041276800750853604
0.4076105466381535,0.9021273494550277,0.597068931712201,0.7077643574513198,0.38881187767340486,0.45514954501866967,0.48561626285611204,0.6198127150154751,0.4059772204757871,0.8175746452043378,0.9573944380698995,0.28882849718864834
0.6184789416242542,0.7113174980397166,0.758365512107371,0.570288014021558,0.33312283279332244,0.7447813931054335,0.4688908914259538,0.30383716640964537,0.59591389630959,0.8858016579326065,0.05181228474536692,0.3801943472427224
0.7229915417897304,0.41338547692847094,0.9390463570472072,0.6821849030573408,0.7664296366654099,0.5558434483005514,0.5974927945991659,0.847056663060754,0.609957406285768,0.18757824155131858,0.694432415446483,0.8989202781107868
0.14182592424123108,0.5472653417244192,0.47475637908205837,0.4075089710833395,0.2152971090577005,0.5547074775690644,0.7763808028292172,0.1237005191846704,0.6017823608896002,0.3780061776649445,0.7078131831172577,0.8455154471980716
0.37817053184953053,0.6061551617811396,0.5929725521310086,0.6427843359151914,0.71757305811652,0.49281801675875675,0.4997300153955338,0.2946837962963783,0.3421032728090075,0.0898404017495042,0.46700690847508075,0.23640539150150214
0.24173879615633553,0.12495597017575316,0.41919321323976433,0.40941953034681877,0.4797285117245577,0.6626421312125571,0.4322708586900281,0.30496431280302205,0.7395842920522895,0.6501669145352316,0.39935437487258135,0.26340967703659046
0.8071846357427912,0.6062249611230556,0.4614148200209323,0.06573289131598192,0.4335075437587591,0.6099110169005151,0.18609773047266132,0.4022978706788709,0.6895738674254573,0.8068752186352702,0.8833083174697355,0.9374704946789003
0.2962654919956147,0.12732989689402652,0.28382889469279604,0.4102045535246803,0.9388388305987347,0.48238560888318527,0.6217468145880748,0.7307389962730763,0.2999597738632909,0.1373484542822016,0.770518263947735,0.8697544317030032
0.5736253806791696,0.910427726436328,0.7921688236052704,0.43227333210499463,0.707970043615084,0.7763906823548967,0.7047189087250335,0.3929089186126289,0.9195900536911952,0.8142925940331749,0.3501258348460855,0.7806404775344351
0.35263098888447636,0.020588422980046706,0.33453431948969437,0.30697388644599394,0.3786784826634669,0.29149469620302915,0.7180179637711204,0.3780368855437746,0.3739463545752333,0.08705343657460407,0.6667212508105714,0.5059232435327511
0.13565707624671863,0.46723921885726816,0.46681283375643673,0.5400738484851483,0.8549504120858443,0.47477402057226376,0.844451123881405,0.8638260062447747,0.39043272482656866,0.47804061308196605,0.23450503935312522,0.4070318037975946
0.15214579212988222,0.7027134756185984,0.32539966460215813,0.5065443788934298,0.38238745432867016,0.3609765121612524,0.43121388521743054,0.030932065555265897,0.3747685616061768,0.38502815678124247,0.3204205061109192,0.11521492513390713
0.6742518145647733,0.13316235435546947,0.8615587730002163,0.6781995659820927,0.3316155076962538,0.5458673400401163,0.8275603741499115,0.6933567412136864,0.5260932284430214,0.7808764982913508,0.5071097894135282,0.5596709140508692
0.41559120707034575,0.485168373479813,0.6539594765212029,0.7235553971099205,0.057576377259675404,0.693849675761297,0.23188707595879804,0.30459474019622657,0.3720252803574424,0.7595614852445098,0.20267289556443946,0.34600450588282267
0.5069406287746915,0.7345380078590797,0.6073349675950104,0.8665983989743298,0.8492543309846852,0.46520556863678336,0.3794923950591582,0.9401393360748296,0.5499734313333072,0.797862113733266,0.6029137302092171,0.5813616164018632
0.4571274223688875,0.007832496774263287,0.617926938968245,0.6200690711494113,0.8191097029861076,0.45928451564181216,0.7064614595673862,0.14305197746008824,0.4020836638854901,0.6443776200667177,0.7488234005854446,0.009938993009928843
0.30450502137824254,0.5367579207428689,0.29681555232761386,0.4680525904037951,0.582777854012861,0.444721509870747,0.4586267525448712,0.9041949260101402,0.5601275463001572,0.05674776245749036,0.11446477454318665,0.9639459876975796
0.04365903860124937,0.19423673798153768,0.3926800998282124,0.38399388699805603,0.2299682443195673,0.5472029627637818,0.5293833116180405,0.3602026647153177,1.0,0.11730472798799607,0.6631417222072425,0.16687601468933883
0.4455505429068062,0.874927289642075,0.39222301984385577,0.6711187313559068,0.030572899818837262,0.20804079391435495,0.6023280064492514,0.4687167243453564,0.4445375269556977,0.14222128506228693,0.773790857671341,0.9124691396030846
0.12198087753821735,0.6877178930592922,0.5281664084103326,0.4171577365490254,0.0753633621049401,0.5333855759240143,0.6032642658571538,0.009106832371064855,0.5423567685721793,0.12162759423743602,0.7806054937043023,0.3470671798018192
0.4093446073647823,0.24378805266444803,0.7699668434837631,0.6944720464382181,0.9208656201065086,0.4966319995258923,0.44650814552214096,0.28131023837494973,0.7652640522158525,0.14170049716513844,0.6447785136175191,0.2883892266219884
0.3113353242211524,0.8024322023186443,0.5703358372054359,0.5424285670850922,0.9080925334946766,0.2817030753853321,0.2441461687042617,0.8080312705504875,0.5521145218949233,0.35530175788742535,0.7439946598165661,0.17705503127088568
0.2884562209766034,0.36251543525551566,0.23224145779999905,0.36802740313693383,0.6491228535085962,0.06694916543717344,0.5976339334815809,0.6179288090166277,0.5455293256577475,0.14870532557806504,0.010722497399419884,0.8943950343736919
0.801365881310247,0.26476152207698733,0.47939886865841996,0.40034602167331157,0.16710711979655807,0.4465464984749008,0.48387785082564627,0.8268240422984241,0.5694497327500161,0.5926586796108603,0.3331087720308661,0.21699614901626235
0.5868692711949268,0.11757595481259919,0.8173428464727328,0.7495539262377012,0.3150839130589295,0.5533290784467236,0.315977505930514,0.29854312426286833,0.23875812288913473,0.13021107305349067,0.8871874472742677,0.08455973004668699
0.6770816504800086,0.6104004937688347,0.856688593173592,0.6934684191802949,0.20330316656748865,0.7045229404516649,0.6393040790453111,0.26666934388879904,0.3534269118458644,0.3819197017321513,0.46189601553149445,0.7774855003167812
0.4662101103806651,0.9334378074967677,0.4473290680076866,0.23012115393920846,0.7892329675387335,0.5372210048224466,0.6843357170417351,0.7484348501597926,0.4747219960593886,0.9836456261141171,0.016849175904165625,0.36149040740795413
0.5892197901676157,0.45432502866498403,0.25141698273737,0.48370077489108404,0.7396173215973039,0.22361286789237378,0.41082748933658564,0.12496791914648492,0.34672581370772937,0.3245543031077952,0.9812344009977425,0.5259067650864778
0.4308966148469156,0.7203708160219466,0.5837285297430653,0.5013300350436791,0.24558375160410606,0.5662191680947543,0.47872522686607194,0.8211098731373664,0.4338925455484036,0.6734353363813924,0.2668835028532044,0.6553354671651489
0.35303935266942454,0.8264824740826846,0.6676904293424012,0.6993755793788967,0.4799923392006621,0.16394776592760385,0.48871804547672376,0.48082270624753065,0.3747423209749413,0.056922647836205376,0.7063092729379102,0.25779050402166676
0.43861990034141635,0.4672304405232255,0.29870231062446034,0.2948597071497663,0.4072378014728314,0.6229941919951949,0.543854546246559,0.5906689398677769,0.2819436119544318,0.2774177562774678,0.9832764662524134,0.7601911800092442
0.3976042346355068,0.7103966089307264,0.48330231429139686,0.5496076366914142,0.7762484341803914,0.3885848121307586,0.0,0.08921255176357912,0.5524219422969292,0.9856934167301237,0.4090746940119474,0.6084483866886509
0.6032276985780521,0.0200552204833368,0.791172006617945,0.6155849360595637,0.6836513021824991,0.6182391370255055,0.3900056749600944,0.3919357385467739,0.8826334419941908,0.6433319675846677,0.8077225976649753,0.974595871759564
0.3035632544422459,0.7242755870899397,0.20031057755133547,0.40073408211939465,0.10057171750356975,0.6019872548753545,0.18063598328561964,0.6327841759650303,0.536283192385505,0.9661023178797226,0.888894326942579,0.024072793498271683
0.6404236361052931,0.11454691726628391,0.39168773129771617,0.29310657249372063,0.4219836698930084,0.2568562175043484,0.528062919009561,0.8739766941043441,0.7125106652492665,0.783574299228168,0.8662146873398472,0.2270226836706669
0.15654190915833419,0.45748117429440543,0.6673108093586968,0.47383210941874226,0.6146042421666477,0.5552093728405318,0.29231451182839746,0.8095639793645067,0.5195222663092154,0.2117771186751261,0.6667762063897339,0.8559982861759249
0.5001224746904523,0.7362966336555706,0.7848866959097431,0.787204026475002,0.4846267248117472,0.5226973756266309,0.3218935857600837,0.07377164249260726,0.7820161282255669,0.48435221057953554,0.7490130200926852,0.8074304065313398
0.5262976767553609,0.48214813941107426,0.7861742884167338,0.6829770881454574,0.3422955545357592,0.6865220030983272,0.6655206442426869,0.4615532273212024,0.5916311248781695,0.7628175267743389,0.8064014936029548,0.829881574732426
0.18907497841380824,0.97572992332846,0.41139670576355136,0.37553456902270194,0.04650268702747318,0.4734459820864481,0.7350442582461306,0.5691150601194064,0.5016097101781929,0.3005274784579902,0.8276094337506932,0.12111350106730973
0.08633454122033363,0.38509435278949916,0.580896601295132,0.48249849818447244,0.9042472473493863,0.6093946269245694,0.37012968731425905,0.059007548911069074,0.45917380477400827,0.7198804206260284,0.4868800103637499,0.044684657019025964
0.247377183655168,0.3284311175242375,0.5199220688403018,0.43729310908657926,0.38360890407996096,0.6360044510318562,0.3675717731287237,0.5326385746945032,0.5133610274523621,0.3882921499328812,0.5325849975456095,0.21549063784121514
0.22347810904492266,0.5150146116570996,0.6301270341261788,0.411913035644373,0.34872555380074693,0.39951824210500664,0.4526765709650244,0.3544548644872654,0.6478873254155931,0.5603894732776343,0.5439708584917152,0.28731284530291606
0.27723677083269493,0.26862361575701926,0.12319359419127823,0.6511629930438849,0.8176198245636316,0.2496314938150385,0.20798930039181607,0.6973490361591399,0.7120908325160025,0.6989137793612967,0.6586714608262255,0.33643273776439886
0.31470175637024206,0.06878985687108613,0.17032731908519222,0.39161971864843403,0.19145167222702075,0.4581704271868145,0.4265208723521002,0.15255822294649207,0.6065890120319124,0.23088468557680242,0.4743049484942362,0.7652106417856892
0.3612860096986005,0.455512686522105,0.4435810003701679,0.39959588027233295,0.016596034860375586,0.28339920387726014,0.47044497208580544,0.3613150122112709,0.10214045084530338,0.8913456520965979,0.6080629329704578,0.2157291082791188
0.47740061551551727,0.8270598138992685,0.6604043545903989,0.6277237924062654,0.054202198941650126,0.18525453553836246,0.23420100171959124,0.6557363806992187,0.5976138530262102,0.05498539120369894,0.26662434145349606,0.5266085251269181
0.13675659981659016,0.07338130897213768,0.864197303544725,0.840306070645249,0.9452960615183065,0.13411515826742348,0.32616838450703445,0.7968720424509619,0.6134858147342603,0.5621454099632843,0.9388695887279439,0.6032227428288129
0.12654976483583152,0.22994632897202788,0.21472518523764145,0.35182350108186056,0.24068544268767783,0.22516798190223972,0.3986926487044157,0.8426484593091308,0.6171530845470418,0.10919151516810333,0.6321362879164167,0.8260746430381074
0.0,0.23383920782186118,0.5525141039734927,0.6219619990589058,0.1604690812891566,0.56089027854776,0.651930885886385,0.2895037814881044,0.7444405103832031,0.35000877983097933,0.4431315701172035,0.6623687992684435
0.5595158507023542,0.16315518150612307,0.7457342547857582,0.7214228197633062,0.0135352950387711,0.17307990716542188,0.5696271889590843,0.6457643433218196,0.33991896766559077,0.7158769057003729,0.5148631144518026,0.06748551542393127
0.5934695667748286,0.01954784472805543,0.6298472611229015,0.7333634818685938,0.5938989275965096,0.24950651243505645,0.12808902431667957,0.15117684925397995,0.720620945353825,0.36002760835237135,0.37522169719179943,0.3965329703821853
0.6007727060357654,0.9341910357330098,0.36371879561064296,0.5248240543766013,0.727335262287932,0.22791489200619333,0.3254957394402851,0.6312145954389181,0.48592894887210103,0.07399675287449037,0.3972938358638499,0.4025065889219378
0.25798085243296476,0.8611061994701108,0.3497402580909678,0.4799309918881273,0.48291849380502777,0.46341983028148115,0.492443434269643,0.07149841263466256,0.77562783316526,0.7670054158632881,0.6489819812403573,0.9326752376918725
0.48688780462862763,0.2771189706429842,0.42890127810474604,0.6218056140543047,0.5457724689894429,0.2992553712044678,0.46895722833438264,0.17257351073205413,0.6224316593059637,0.4428921563692941,0.15019984791433744,0.35089484869481735
0.5817877464815108,0.9288513546753616,0.599184168679209,0.3027310688982393,0.803714125546352,0.5989395851548117,0.7385319841782202,0.5592078639615623,0.7844386153924618,0.8579353592415215,0.8624856957988808,0.5626320759639655
0.3899778333091528,0.5608642313770894,0.44175200372511,0.5209837311796721,0.33865447504582014,0.3812891337153304,0.34634422381126917,0.005714106497757998,0.3714172280336038,0.16251005554790227,0.3834401942642901,0.8235321519521006
0.5112507606036898,0.465256975828967,0.3038642732263246,0.39565574005661885,0.6579963652080145,0.8205835593197255,0.3152203969784788,0.1659274810055072,0.514773466252017,0.9429528765593236,0.4569093529725837,0.2204755177856702
0.4819167795895242,0.3282158573586266,0.7322749250795509,0.6776269328445864,0.5667610434692533,0.6693072382314856,0.44640627453938464,0.7274712569943192,0.4475530688622798,0.880102770010031,0.2059648781204198,0.3668233363235832
0.6155974513000051,0.7495011000089556,0.2539285412238626,0.6960713583342568,0.0353710532355237,0.5132644602748486,0.5956999574594183,0.9050394269500396,0.3262222334081729,0.880258768648644,0.08833811090470434,0.35902437618541805
0.5932453491919151,0.5486299065650735,0.5766154287420745,0.2480737017947297,0.3053065208392062,0.1734058325711702,0.5605788438961867,0.5988958607329165,0.7519145272469089,0.4116775523901393,0.47255828072227346,0.5482319384868589
0.4914930886055473,0.6416533687885861,0.7331158021523861,0.6975737209503988,0.36714489819213336,0.36031889576255755,0.6879771523364269,0.11663252531053497,0.7628618082436904,0.23874450998006397,0.34012390154239447,0.12454634574631734
0.23952069948902852,0.2500342657715881,0.544433659191379,0.44240310682436423,0.8797019702530267,0.6395764990299734,0.5280150256941925,0.2279296689103547,0.5504348462194446,0.9769245776356619,0.2447515376932788,0.09812301482819907
0.79083848367278,0.0034148327767068443,0.4849324593365631,0.71538483569612,0.5225823848252905,0.5913301010437133,0.6109082362314532,0.29319324278386805,0.6224021906825946,0.20062948281864967,0.6457887306897083,0.3853862267966931
0.447308439455794,0.20073318969404214,0.699960346825952,0.6357586849830911,0.9149314244776245,0.5853619634498681,0.8419772703616726,0.9584293533083277,0.4143536248970742,0.4121360556705058,0.33351918750505594,0.48652757706298255
0.2821228943502812,0.005989708672923422,0.2807177648539778,0.38413877460929685,0.09389276285920706,0.26671181598199434,0.7248035054569492,0.4757709953800898,0.5781689098973827,0.7910149327951523,0.8512075700595325,0.6224756205903031
0.29431090354227224,0.36064047582556125,0.3928992047391282,0.6017059414298562,0.09056634868603486,0.48970941824052744,0.3189815640562521,0.02838218331411335,0.8049043758915442,0.5826558891232961,0.14205584983146236,0.7918728607393066
0.4703028533250796,0.6338535939174864,0.3930715514251599,0.7156189841800362,0.2480495407330925,0.3413881025013789,0.6428865797437823,0.1379384931508449,0.516509566627788,0.9920406461799981,0.41125753352857963,0.3613244896340262
0.484971584702653,0.08916700974433484,0.6350748835596117,0.47693423846411176,0.4374388929872617,0.5987100182373779,0.4795268463263077,0.7032895808859236,0.7073543746773224,0.5029619293550835,0.5022271164778593,0.2381258742816046
0.4813649119584768,0.16239817906008402,0.7548364234595452,0.6393535362015763,0.6209850413125211,0.38642520694127963,0.4310668630171514,0.1850391452258498,0.8028698738065665,0.9048924789388058,0.27917638233640074,0.47391906151540536
0.3307637644780415,0.5686470808654982,0.5199680212672667,0.5549427086253831,0.6027893404321623,0.11595208077837615,0.5859125965863741,0.23188659019673824,0.7499271207187048,0.26440300270985845,0.6939078980722602,0.789038898407698
0.32832502848278655,0.8415292010925324,0.4344193224026685,0.37313642439804107,0.9392357956477022,0.6864093259807187,0.42723882793358836,0.8765468625538189,0.23593047184187999,0.14462709280454128,0.7399548715232296,0.3204628396433083
0.5353049599911379,0.2271529715960539,0.7490704733424467,0.5153942270264114,0.23243390699820432,0.409035349189455,0.7547417620924415,0.8706128205718924,0.24625722695180008,0.44471159074761873,0.20969275051366837,0.31075195606755024
0.41385074159237323,0.23162506082618,0.5128370186791517,0.5394213734683845,0.7066356869278925,0.21576004308953517,0.8203574683284889,0.5310967023350897,0.26868736610747956,0.9449762567464479,0.17738191995268504,0.8955622827741546
0.8121182083598966,0.2408765790166268,0.5405578491182168,0.40147711650089923,0.9075051560021492,0.2554411306335185,0.3626143086147531,0.3745830527529164,0.511927992200492,0.25385594929340116,0.21074389696030382,0.8224149654930786
0.34847942723586317,0.6830947875690454,0.4788898619503503,0.7133957989465105,0.008306851885202804,0.3830463877835259,0.4523004699761881,0.34596672325483285,0.6129962607353194,0.6271952238197077,0.6959542756887247,0.11633289513955158
0.21084803394054338,0.18304169285030625,0.31863486717520384,0.5061181379316552,0.37219042563790095,0.6516509055726016,0.7828593239127479,0.4590793512117069,0.5219867609039246,0.5372004741405696,0.8290795796266645,0.13726220085575425
0.23621395401692621,0.6120405132361664,0.37800576643625683,0.4405803932980469,0.65581465180891,0.5194524171211289,0.7993781196465246,0.16236071250112377,0.4885460079520083,0.8906520721283804,0.45606664444154943,0.8658611172186772
0.13302575901580777,0.40866629194653814,0.6084262607355263,0.4002333731755471,0.86113714411715,0.3343766463864927,0.6279030291317058,0.7630566567974877,0.4995759444565963,0.20750023730608824,0.18947771884592346,0.27199048909260015
0.34889238334078154,0.40043030451703904,0.6376632081808975,0.6650912183877353,0.15514678778573388,0.31527069928104545,0.39340954947592555,0.9772363681137084,0.22512183720016948,0.46177141474532923,0.5221392488132223,0.06009490223911246
0.3788263866221824,0.7140575919639647,0.5615489604422007,0.42413606346574106,0.08060099995212566,0.21656815766495638,0.4768620315256056,0.6335789986320028,0.46703437128031766,0.8522156012630655,0.6039779104935236,0.1428017180211969
0.1994408368496341,0.07673699825179653,0.487105967163782,0.5344311228366309,0.9990146674645682,0.4392116951214529,0.2015901468766238,0.6745250799755842,0.32216334202986485,0.4202620449096118,0.5289367908877691,0.6554568593724583
0.6654578687794049,0.5065140947617448,0.911422146287609,0.8752433273580735,0.6234085285911052,0.5383252753278214,0.637865161000752,0.31649799243549903,0.5746967981074539,0.08521887862754163,0.08161803893522201,0.7194872956326139
0.374423970299341,0.09137676159765368,0.288145809780188,0.6641200820019595,0.4748081131940599,0.3547810474783578,0.29829250522989625,0.9090760322933193,0.2582801969708812,0.5462234336253025,0.398950881070935,0.8902959555161722
0.28684886428932566,0.6338980535650506,0.4030806837863321,0.29295081726363886,0.2682231031987888,0.717857312153336,0.5598604375837263,0.19589175957681687,0.36069889442662806,0.9912399530372962,0.5154182418054827,0.8295402448289049
0.3330725847419235,0.1905026598593525,0.4914278308567434,0.7357562352528718,0.7905567584421367,0.4960598546415262,0.40990652095797947,0.07291364286636054,0.7046307948383318,0.8532621017086706,0.10882706949754506,0.6201086863812351
0.7479696610026813,0.3845865589440398,0.5957796936968119,0.5168702172050332,0.2958009838023642,0.3360383045480369,0.5070189998586859,0.9071938885633892,0.5358145693116652,0.5852333371063559,0.01690670551844453,0.7845525029166527
0.777647384371605,0.0080906562433396,0.3303330660419429,0.7154214223822241,0.7166107732420414,0.29494474006367527,0.5497937373659514,0.9940470615949495,0.16545656195849123,0.24730256333382922,0.5398236953252197,0.9252190962163376
0.7438398167277711,0.3379487778222675,0.9465469431205633,0.9009470923955882,0.7796377489634168,0.6625665755772383,0.7280235549848639,0.4970914099091859,0.6395412480309748,0.9548504518804145,0.21007901657118921,0.9606494568759684
0.737365137034525,0.20299080589544322,0.9390369837310364,0.6892206130915439,0.18472138231831664,0.6548893719633115,0.6781539908374,0.5886032800207402,0.37000092914322436,0.23314733415443045,0.5427617183242006,0.6210336456231423
0.2878437861489549,0.5513370633009301,0.42233277627295274,0.5260146866740314,0.761890721941848,0.20223289245550063,0.4202547512743123,0.5469431316740171,0.24367851393256168,0.8058537831415324,0.6240091621188221,0.32673256361964964
0.5365306270703083,0.5103876968140768,0.7422397503785266,0.6350618014887968,0.8166083337919607,0.3771490303735891,0.47488407891801254,0.16213306841255892,0.5781054552149486,0.6861119947853545,0.09498801009112495,0.4937249019959741
0.4390685425715146,0.68883259607293,0.6635442512440262,0.7262589353468085,0.8225859579356293,0.6013079011943047,0.6405906739965779,0.838886360234651,0.37763555473517785,0.9587334224927097,0.7679530966325713,0.04829249908465211
0.4880218790354414,0.887105401084434,0.6128089534920904,0.5984816459773135,0.8875415369587119,0.40882428475368987,0.6773758737767593,0.9199361899890379,0.14745891321293947,0.9206385594158542,0.15103538851052373,0.23927154386905286
