gmail_x,gapps,facebook_x,chrome_x,vending_x,youtube,dogalize_x,updateassist,UCMobile.intl
0.2927237937505779,0.3466200236521525,0.4159181883271843,0.3966451184280482,0.27257071087720186,0.34593151990800186,0.5402261546947468,0.4748816695476733,0.5415950514558497
0.5267957569203278,0.22013737316256832,0.5852217436935175,0.49184915043986227,0.6616388736392667,0.44315451837130737,0.3257701781152502,0.4293811381905513,0.427479922950231
0.31594103828485554,0.15910755193895193,0.49556868934962334,0.4516340340908006,0.3088769191330294,0.4766267753486093,0.48111271631835323,0.30599181023224953,0.2699358074163477
0.21020380584669612,0.04390795790490293,0.6560132268698174,0.6203643827416001,0.29709876535483415,0.4863929201640237,0.47785277409070437,0.541596213497609,0.3942527825293721
0.5060233238926191,0.535733271678314,0.349960887879028,0.3912198088780708,0.9393921684555308,0.24801949111238605,0.24936065915637629,0.5118073659690893,0.5074917467821436
0.665400218974699,0.5655332980614433,0.8231417901552587,0.7366673618605286,0.08893834032167103,0.6335844261528106,0.3829195330788007,0.4908944366405042,0.6396982470158235
0.5881883933636551,0.621057940660123,0.24447059541741833,0.525354691514428,0.29480390408034407,0.40487380293508163,0.6329158587678471,0.6290828354069661,0.5234065295166701
0.362650409815752,0.2100169161224829,0.3331834762322896,0.2919251300983332,0.7853564475509986,0.255576934935866,0.3990389601528437,0.46951969580478536,0.622939783127963
0.5257631612428757,0.5211160801994168,0.7926492429044225,0.6593234815154877,0.7291192996403972,0.5031377132719721,0.5253721921898783,0.5509381986222827,0.41565731055420113
0.5000117563105442,0.6756198661505627,0.6453871182137011,0.6510951924456583,0.3665364151128834,0.6377970362746925,0.6418816109803466,0.41504160970472903,0.529777613666373
0.5086430638179816,0.16465092654949087,0.5737555936599453,0.6278818366060999,0.40862806507354554,0.7045525238565649,0.498175437738229,0.5297113988766503,0.5403817264463914
0.4252600461098992,0.8347158362782287,0.47349330977834947,0.48659716307233786,0.5520467745910869,0.5324671468977731,0.467514222378969,0.4967452990094749,0.538253763409436
0.3890757812870306,0.421680834638353,0.6008247214188145,0.6460920913838685,0.9482925025670621,0.6180738069697319,0.49826934650421706,0.5042879847264656,0.3029291243260365
0.6708202825254745,0.9988207513563132,0.4969950187124364,0.7713040255252286,0.419334006892946,0.48516108549719034,0.5187131186832349,0.47054002372054843,0.5936688818815424
0.5978308537354686,0.13819260671979772,0.8431735061206524,0.7234608837927857,0.2512302083700582,0.5480087847726414,0.4935840053967539,0.5157208730022624,0.6932515770557035
0.5107762787284125,0.9797160190778424,0.587920496326578,0.5620202877336165,0.8165577459389264,0.6378926205774883,0.6047376569275339,0.42228097960681565,0.3288889635393273
0.3377668820743432,0.03350505232999923,0.48700934876964597,0.472689582081203,0.4912606685268535,0.39994359809672525,0.3311362615543271,0.40610372946688844,0.3735555820260682
0.4081079437947447,0.13766679578470636,0.6358849152764959,0.669390827379631,0.8609722419664156,0.4854786223327198,0.6596081349592259,0.7427669702129946,0.6131890216999705
0.5198135748764491,0.1554585610933502,0.44888278213440674,0.34614191677990713,0.08560316870903412,0.4630570554255401,0.45885130196215806,0.6645339628151868,0.4451442926396112
0.6467532092239339,0.6335618297669021,0.8474210038896774,0.742841637867398,0.2442341158910702,0.5086513524275962,0.4927745218319854,0.5661664960459993,0.38188256643845886
0.31572614679293187,0.5300877849674633,0.4806088260566143,0.6296350250367811,0.42668037046032525,0.4231721448081647,0.4221271480103608,0.5816091724235054,0.4530656503571269
0.5486285284453571,0.15249437395640297,0.7225804619518396,0.748928870932374,0.5681989519815557,0.48475170028714315,0.5430646233885366,0.4012420431080808,0.5908250853629131
0.5590431809849612,0.9891932867307104,0.3199454225713312,0.5619643816114929,0.9408295040148238,0.6976670564951265,0.5185951092859418,0.6285400845878811,0.5752512377735711
0.468934792654986,0.10223682559538061,0.8113370720789173,0.8272956360856254,0.48032347193766534,0.5436928617240772,0.22886549742133494,0.343304371071966,0.445986997333064
0.6454875751333449,0.916615917698371,0.7027099002657555,0.6366008439511774,0.7646283496430475,0.4184400829659427,0.35803851346986193,0.5937318899792811,0.296021730950041
0.22964255940508954,0.7763463368126429,0.49461445184690034,0.34569693229086745,0.3960689833683188,0.15748308436687153,0.8001386746925123,0.5394683535930931,0.4591498554711038
0.4174677627035539,0.5496429393791017,0.5622795457998577,0.40346291148739466,0.5259831603155415,0.3431929286590741,0.44379141736063343,0.5448398897375131,0.621592522985345
0.24117970674830125,0.2481270004619292,0.36740472382268896,0.4432720826316202,0.5036918953885723,0.2774982510721954,0.5971199247211585,0.6228001886820274,0.5996528549578899
0.4115121572735581,0.1302856421963563,0.5758210071840756,0.5457534174427625,0.7696781139411406,0.39760036774975116,0.49192666297922116,0.35186078866932474,0.5942595891415964
0.44539659976457485,0.8362624788037676,0.3831355893477226,0.5949553623853652,0.8282187874306546,0.5111678396804578,0.6893474053184386,0.4603436577943965,0.28567424044815337
0.47353056986647596,0.08339749083937142,0.6106067818657812,0.43033629924236694,0.36891568456866597,0.3910011969959873,0.43116551028253414,0.30097910564181335,0.44247647190868233
0.5399313906031997,0.3991468583591751,0.7716085145570333,0.6732420629011644,0.44363473417298144,0.6740573585780885,0.6749764100484632,0.4080079394384773,0.7003733887153433
0.5290317145193694,0.24651298307740574,0.5093288879305787,0.5293467912396357,0.6231655137124131,0.32173895832376176,0.45895162811881407,0.47598533959420036,0.5514762055925307
0.6120145444698752,0.7703195676362631,0.8132888454391083,0.5517942400820803,0.36995332674643655,0.4234431629425865,0.4391532053183049,0.3970561899126174,0.3851226333736308
0.4858670319060622,0.3463436984963705,0.44913396142642653,0.4012233305021018,0.10015774795923171,0.5502064942271594,0.6771840077379625,0.3889213087198041,0.48105464541831605
0.35652518254495974,0.4360960250368227,0.5326475563771266,0.38385082796192294,0.038823175748896266,0.4375532610745877,0.44745009687886883,0.46259676916688525,0.5311425625445584
0.46483144561484074,0.5899452372662286,0.5039701438679682,0.4987535332802679,0.30493951800262126,0.664675505569843,0.7833617590021589,0.18858059942060618,0.5420605009002883
0.46212115586093694,0.6830570482239975,0.6356451089186926,0.6705015535307298,0.21272692759262135,0.6362576178283674,0.6048287113816411,0.5954332170799626,0.4616825731331868
0.506074061148791,0.9800735222341153,0.4883782022952884,0.6607996775120215,0.6424658740724074,0.4419751566243637,0.4862599639576388,0.4713038838419256,0.45205265151034163
0.5818506250260762,0.8210083229839649,0.6116649477720199,0.3562421864439841,0.5181857704418693,0.4166870260467689,0.7265384042156913,0.34250512613703543,0.4624915173317803
0.4402092696761704,0.4614372003693743,0.39724613162312034,0.3669266820474865,0.762527730524097,0.3594663486359765,0.5066938129255212,0.7131792876329839,0.2460130538928199
0.5437968843301122,0.5592629369768372,0.4536421996795888,0.5682307650377532,0.7683930376825321,0.545118615133375,0.5766755840549612,0.35631770472899843,0.1505619849228687
0.44490069283724837,0.10741680245376933,0.5942136933520298,0.6101426906627764,0.8254641447859823,0.5490426453596822,0.6662817165211248,0.584313875302386,0.5880350396359525
0.37042622774502526,0.22334439291587266,0.3661777741903193,0.5722648376222491,0.6234490221213241,0.3818246545193583,0.47435909819595695,0.5628666202126541,0.2484430942798523
0.7993949583445049,0.13236828018745078,0.6553106233073166,0.4878360201500773,0.3022358604773164,0.42513648544337057,0.5618855374055177,0.4610164350376962,0.4487665868764702
0.2960721292097994,0.427834085020158,0.45597859031570553,0.2668885163762788,0.1472798938769277,0.22038596567627328,0.6551293830646187,0.3526256725737563,0.552133164694823
0.6074783787799463,0.9668460254895916,0.4461788531397425,0.5589425130472325,0.4239071136101088,0.6619203435932999,0.6140764568446675,0.476925672558827,0.5598506549839093
0.7808878339539229,0.43367409277836017,0.5682475798102097,0.5575738643452731,0.6168247916157172,0.4504996095546187,0.7307051159126245,0.3824275954927918,0.5640447656710126
0.5348217374402614,0.9695940566814267,0.6590361172026595,0.48662476575451735,0.1581737036192996,0.38348848815349046,0.760234230687817,0.4321170425042425,0.45880655187911346
